domain,app,requirement,url
Antivirus,HouseCall,Smart Scan delivers the latest protection while reducing download times,https://www.softpedia.com/get/Antivirus/HouseCall.shtml
Antivirus,HouseCall,Enhanced Scanning performance speeds threat detection,https://www.softpedia.com/get/Antivirus/HouseCall.shtml
Antivirus,Bitdefender-Windows-8-Security,Bitdefender is integrated with the Windows Security Center and constantly keeps you informed of the security status of your PC.,https://www.softpedia.com/get/Antivirus/Bitdefender-Windows-8-Security.shtml
Antivirus,Bitdefender-Windows-8-Security,Automatically analyses your Windows 8 apps and notifies you when one has been compromised,https://www.softpedia.com/get/Antivirus/Bitdefender-Windows-8-Security.shtml
Antivirus,Bitdefender-Windows-8-Security,"Experience the antivirus product youve always sought - high scanning speed, top antimalware protection and a streamlined experience.",https://www.softpedia.com/get/Antivirus/Bitdefender-Windows-8-Security.shtml
Antivirus,Bitdefender-Windows-8-Security,"Prevents dangerous malware from infecting your computer at Windows 8 startup, using ELAM technology.",https://www.softpedia.com/get/Antivirus/Bitdefender-Windows-8-Security.shtml
Antivirus,Protea-AntiVirus-Tools-Avast,"The Avast, Clam AntiVirus, Quick Heal and VirusBuster scanners are used.",https://www.softpedia.com/get/Antivirus/Protea-AntiVirus-Tools-Avast.shtml
Antivirus,Protea-AntiVirus-Tools-Avast,Different antivirus scanners can be plugged in.,https://www.softpedia.com/get/Antivirus/Protea-AntiVirus-Tools-Avast.shtml
Antivirus,Protea-AntiVirus-Tools-Avast,"Lotus Domino R6.0.1 and higher is supported (Notes/Domino server R6, R6.5, R7 or R8).",https://www.softpedia.com/get/Antivirus/Protea-AntiVirus-Tools-Avast.shtml
Antivirus,Protea-AntiVirus-Tools-Avast,Lotus Domino partitioned server is supported.,https://www.softpedia.com/get/Antivirus/Protea-AntiVirus-Tools-Avast.shtml
Antivirus,Protea-AntiVirus-Tools-Avast,High performance allows it to check up to 18 000 messages per hour.,https://www.softpedia.com/get/Antivirus/Protea-AntiVirus-Tools-Avast.shtml
Antivirus,Protea-AntiVirus-Tools-Avast,Infected messages can be cured instead of being deleted.,https://www.softpedia.com/get/Antivirus/Protea-AntiVirus-Tools-Avast.shtml
Antivirus,Protea-AntiVirus-Tools-Avast,E-mail messages with multiple recipients are scanned once before delivery. No additional per-recipient scans are performed.,https://www.softpedia.com/get/Antivirus/Protea-AntiVirus-Tools-Avast.shtml
Antivirus,Protea-AntiVirus-Tools-Avast,The mail messages monitor can process multiple mail boxes.,https://www.softpedia.com/get/Antivirus/Protea-AntiVirus-Tools-Avast.shtml
Antivirus,Protea-AntiVirus-Tools-Avast,"Infected or suspicious files are isolated in the quarantine zone, preventing network infection.",https://www.softpedia.com/get/Antivirus/Protea-AntiVirus-Tools-Avast.shtml
Antivirus,Protea-AntiVirus-Tools-Avast,Optimized speed.,https://www.softpedia.com/get/Antivirus/Protea-AntiVirus-Tools-Avast.shtml
Antivirus,USEC-Radix,Detects and removes Rootkits using sophisticated methodologies.,https://www.softpedia.com/get/Antivirus/USEC-Radix.shtml
Antivirus,USEC-Radix,Detects and repairs drivers that have been modified by Rootkits.,https://www.softpedia.com/get/Antivirus/USEC-Radix.shtml
Antivirus,USEC-Radix,Detects and repairs computer processes modified by Rootkits.,https://www.softpedia.com/get/Antivirus/USEC-Radix.shtml
Antivirus,USEC-Radix,"Detects and reveals hidden processes and files, including Alternate Data Streams (ADS).",https://www.softpedia.com/get/Antivirus/USEC-Radix.shtml
Antivirus,USEC-Radix,"Allows the removal of ""locked"" or ""unremovable"" processes and files.",https://www.softpedia.com/get/Antivirus/USEC-Radix.shtml
Antivirus,USEC-Radix,Provides to dump memory areas from processes.,https://www.softpedia.com/get/Antivirus/USEC-Radix.shtml
Antivirus,USEC-Radix,Shows the Global Descriptor Table (GDT) for advanced Rootkit Detection capabilities.,https://www.softpedia.com/get/Antivirus/USEC-Radix.shtml
Antivirus,USEC-Radix,Shows the Import Address Table (IAT) for advanced Rootkit Detection capabilities.,https://www.softpedia.com/get/Antivirus/USEC-Radix.shtml
Antivirus,USEC-Radix,Shows the Interrupt Descriptor Table (IDT) for advanced Rootkit Detection capabilities.,https://www.softpedia.com/get/Antivirus/USEC-Radix.shtml
Antivirus,USEC-Radix,Shows hidden Registry Keys.,https://www.softpedia.com/get/Antivirus/USEC-Radix.shtml
Antivirus,USEC-Radix,"Operates in both command line mode for power users, or as a graphical tool for regular users.",https://www.softpedia.com/get/Antivirus/USEC-Radix.shtml
Antivirus,a-squared-Anti-Dialer,Frees your PC from Dialers,https://www.softpedia.com/get/Antivirus/a-squared-Anti-Dialer.shtml
Antivirus,a-squared-Anti-Dialer,Quarantine for emergency,https://www.softpedia.com/get/Antivirus/a-squared-Anti-Dialer.shtml
Antivirus,a-squared-Anti-Dialer,Free updates for the best protection,https://www.softpedia.com/get/Antivirus/a-squared-Anti-Dialer.shtml
Antivirus,a-squared-Anti-Dialer,Exceptionally easy to use,https://www.softpedia.com/get/Antivirus/a-squared-Anti-Dialer.shtml
Antivirus,Preventon-Antivirus,"Preventon Antivirus Premium edition keeps all digital intruders out of your computer. Thanks to the state-of-the-art Preventon detection technology, it is always one step ahead of viruses, spyware and other malware.",https://www.softpedia.com/get/Antivirus/Preventon-Antivirus.shtml
Antivirus,Preventon-Antivirus,"The real time scanning checks files in real time when they are created, opened or copied. This instant detection of viruses assures the user, that the system is perpetually monitoring for malware & viruses alike and therefore gives the user the highest level of protection.",https://www.softpedia.com/get/Antivirus/Preventon-Antivirus.shtml
Antivirus,Preventon-Antivirus,"Preventon Premium edition is able to scan & remove viruses from external devices! Virus can be spread by computers in many ways, through USB connection, storage devices and external hard drives or flash memory drives.",https://www.softpedia.com/get/Antivirus/Preventon-Antivirus.shtml
Antivirus,Preventon-Antivirus,Users may want to have the computer scanned when they are not using it themselves. Our scheduled scanning makes it possible to schedule exactly when you want to have your computer scanned.,https://www.softpedia.com/get/Antivirus/Preventon-Antivirus.shtml
Antivirus,Preventon-Antivirus,"By using multiple anti-malware engines to scan, you can increase detection rates significantly and benefit from the strengths of each engine.",https://www.softpedia.com/get/Antivirus/Preventon-Antivirus.shtml
Antivirus,Protea-AntiVirus-Tools-ClamAV-Version,The CalmAV scanner is used.,https://www.softpedia.com/get/Antivirus/Protea-AntiVirus-Tools-ClamAV-Version.shtml
Antivirus,Protea-AntiVirus-Tools-ClamAV-Version,Different antivirus scanners can be plugged in.,https://www.softpedia.com/get/Antivirus/Protea-AntiVirus-Tools-ClamAV-Version.shtml
Antivirus,Protea-AntiVirus-Tools-ClamAV-Version,"Lotus Domino R6.0.1 and higher is supported (Notes/Domino server R5, R6, R6.5, R7 or R8).",https://www.softpedia.com/get/Antivirus/Protea-AntiVirus-Tools-ClamAV-Version.shtml
Antivirus,Protea-AntiVirus-Tools-ClamAV-Version,High performance allows it to check up to 18 000 messages per hour.,https://www.softpedia.com/get/Antivirus/Protea-AntiVirus-Tools-ClamAV-Version.shtml
Antivirus,Protea-AntiVirus-Tools-ClamAV-Version,Infected messages can be cured instead of being deleted.,https://www.softpedia.com/get/Antivirus/Protea-AntiVirus-Tools-ClamAV-Version.shtml
Antivirus,Protea-AntiVirus-Tools-ClamAV-Version,E-mail messages with multiple recipients are scanned once before delivery. No additional per-recipient scans are performed.,https://www.softpedia.com/get/Antivirus/Protea-AntiVirus-Tools-ClamAV-Version.shtml
Antivirus,Protea-AntiVirus-Tools-ClamAV-Version,The mail messages monitor can process multiple mail boxes.,https://www.softpedia.com/get/Antivirus/Protea-AntiVirus-Tools-ClamAV-Version.shtml
Antivirus,Protea-AntiVirus-Tools-ClamAV-Version,"Infected or suspicious files are isolated in the quarantine zone, preventing network infection.",https://www.softpedia.com/get/Antivirus/Protea-AntiVirus-Tools-ClamAV-Version.shtml
Antivirus,Protea-AntiVirus-Tools-ClamAV-Version,Optimized speed.,https://www.softpedia.com/get/Antivirus/Protea-AntiVirus-Tools-ClamAV-Version.shtml
Antivirus,HandyBits-VirusScan-Integrator,This feature helps you to configure Virus Scan Integrator to work with the most popular antiviral packages.,https://www.softpedia.com/get/Antivirus/HandyBits-VirusScan-Integrator.shtml
Antivirus,HandyBits-VirusScan-Integrator,"The program supports our MLS technology. Just choose from the language list inside the program, and it will appear to you in  the preferred language. Languages are changed on the fly, no additional plug-ins required, everything is in the same installation.",https://www.softpedia.com/get/Antivirus/HandyBits-VirusScan-Integrator.shtml
Antivirus,HandyBits-VirusScan-Integrator,You can automatically check your files for viruses before encrypting or immediately after decrypting.,https://www.softpedia.com/get/Antivirus/HandyBits-VirusScan-Integrator.shtml
Antivirus,HandyBits-VirusScan-Integrator,"To make drag & drop really convenient, you can use a little drop target window which always stays on top of other windows.",https://www.softpedia.com/get/Antivirus/HandyBits-VirusScan-Integrator.shtml
Antivirus,HandyBits-VirusScan-Integrator,"You can choose between eleven different window backgrounds, so you can customize the product appearance.",https://www.softpedia.com/get/Antivirus/HandyBits-VirusScan-Integrator.shtml
Antivirus,HandyBits-VirusScan-Integrator,"Context sensitive tips are shown in the top section of the window, here you will learn how to use the program in the most convenient way.",https://www.softpedia.com/get/Antivirus/HandyBits-VirusScan-Integrator.shtml
Antivirus,HandyBits-VirusScan-Integrator,"You can go to the help menu click on ""Product Support"", and get connected to our support service via the web.",https://www.softpedia.com/get/Antivirus/HandyBits-VirusScan-Integrator.shtml
Antivirus,Ashampoo-Virus-Quickscan,Detect and remove active malware,https://www.softpedia.com/get/Antivirus/Ashampoo-Virus-Quickscan.shtml
Antivirus,Ashampoo-Virus-Quickscan,Ultra-fast scan in less than 1 minute,https://www.softpedia.com/get/Antivirus/Ashampoo-Virus-Quickscan.shtml
Antivirus,Ashampoo-Virus-Quickscan,No installation required,https://www.softpedia.com/get/Antivirus/Ashampoo-Virus-Quickscan.shtml
Antivirus,Ashampoo-Virus-Quickscan,"Easy-to-use, especially for novice users",https://www.softpedia.com/get/Antivirus/Ashampoo-Virus-Quickscan.shtml
Antivirus,Ashampoo-Virus-Quickscan,Cloud-based technology to detect the latest threats,https://www.softpedia.com/get/Antivirus/Ashampoo-Virus-Quickscan.shtml
Antivirus,Ashampoo-Virus-Quickscan,"Eliminate viruses, spyware and malware with two powerful scan engines",https://www.softpedia.com/get/Antivirus/Ashampoo-Virus-Quickscan.shtml
Antivirus,SysIntegrity-Anti-Malware,"SysIntegrity performs real-time analysis of files as they are written to the hard disk. By comparing file signatures to a list of known malware, SysIntegrity is able to detect over 90,000 pieces of malware. If a malicious file is found, the user is prompted to either quarantine or delete the file.",https://www.softpedia.com/get/Antivirus/SysIntegrity-Anti-Malware.shtml
Antivirus,SysIntegrity-Anti-Malware,"In addition to real-time protection, SysIntegrity includes a manual scanner that can be used to scan individual files or entire directories. This is useful for scanning data contained on other media, such as CDs or flash drives.",https://www.softpedia.com/get/Antivirus/SysIntegrity-Anti-Malware.shtml
Antivirus,NavyAntivirus,Automated scanning of removable drives and cleansing of drives (virus free),https://www.softpedia.com/get/Antivirus/NavyAntivirus.shtml
Antivirus,NavyAntivirus,"Provides immunity to the Flash/Pen Drives from autorun.inf (information file that Windows loads at the time you insert the drives in USB Port, that contains the information to load the virus)",https://www.softpedia.com/get/Antivirus/NavyAntivirus.shtml
Antivirus,NavyAntivirus,The immunity also works when you insert the drive having immunity to some other computer,https://www.softpedia.com/get/Antivirus/NavyAntivirus.shtml
Antivirus,NavyAntivirus,"It resists the virus in the computer to create the file ""Autorun.inf"" in your computer",https://www.softpedia.com/get/Antivirus/NavyAntivirus.shtml
Antivirus,NavyAntivirus,Scans for all types of virus from USB Drives - Virus creating file having name of the parent folder with folder icon,https://www.softpedia.com/get/Antivirus/NavyAntivirus.shtml
Antivirus,GPM-Antivirus,Context Menu Extension,https://www.softpedia.com/get/Antivirus/GPM-Antivirus.shtml
Antivirus,GPM-Antivirus,Real-Time Protection,https://www.softpedia.com/get/Antivirus/GPM-Antivirus.shtml
Antivirus,GPM-Antivirus,Tray Menu Mode,https://www.softpedia.com/get/Antivirus/GPM-Antivirus.shtml
Antivirus,GPM-Antivirus,System Optimizer,https://www.softpedia.com/get/Antivirus/GPM-Antivirus.shtml
Antivirus,GPM-Antivirus,GUI (title GPM Antivirus Proudly Pinoy!) Graphical User Interface,https://www.softpedia.com/get/Antivirus/GPM-Antivirus.shtml
Antivirus,GPM-Antivirus,Registry Virus Deleter,https://www.softpedia.com/get/Antivirus/GPM-Antivirus.shtml
Antivirus,GPM-Antivirus,Autorun.inf Removal Tool,https://www.softpedia.com/get/Antivirus/GPM-Antivirus.shtml
Antivirus,GPM-Antivirus,Auto-Update Virus Database,https://www.softpedia.com/get/Antivirus/GPM-Antivirus.shtml
Antivirus,GPM-Antivirus,Quarantine Explorer,https://www.softpedia.com/get/Antivirus/GPM-Antivirus.shtml
Antivirus,Sophos-Home,"Sophos Home keeps nasty viruses at bay, stops malware from slowing down your computer, and helps prevent unwelcome hackers from gaining access to sensitive personal information.",https://www.softpedia.com/get/Antivirus/Sophos-Home.shtml
Antivirus,Sophos-Home,"Sophos Home protects you from online threats and unsuitable content. With just a few clicks, block access to sites that may contain inappropriate content or malicious software.",https://www.softpedia.com/get/Antivirus/Sophos-Home.shtml
Antivirus,Sophos-Home,Log in to our ridiculously simple web dashboard from any browser. In no time every PC and Mac in your home will be protected.,https://www.softpedia.com/get/Antivirus/Sophos-Home.shtml
Antivirus,Trustport-Antivirus-for-Servers,"Every time a file is opened, a scan for viruses occurs. If malware is found within the file, the antivirus will not allow it to be opened, and therefore further spreading is prevented. The infected file is repaired, renamed or destroyed, according to the software settings.",https://www.softpedia.com/get/Antivirus/Trustport-Antivirus-for-Servers.shtml
Antivirus,Trustport-Antivirus-for-Servers,"When loading files in multiple threads, the program scans all of them simultaneously. This means activity of the file server is not slowed even though it is often used by all the employees, and safety and efficiency are still maintained.",https://www.softpedia.com/get/Antivirus/Trustport-Antivirus-for-Servers.shtml
Antivirus,Trustport-Antivirus-for-Servers,"Harmful codes can be detected using an updated database of virus samples. However, our software can also detect viruses that have just been discovered on the internet, and therefore have not yet been included in the database. It analyzes the program code, and according to suspicious symptoms or the codes structure, malware can be identified.",https://www.softpedia.com/get/Antivirus/Trustport-Antivirus-for-Servers.shtml
Antivirus,Trustport-Antivirus-for-Servers,"Antivirus system files are protected against attempts by a foreign application to change them. Such a change may be attempted by malware trying to disguise its presence on the computer, and may even try disabling the antivirus from service.",https://www.softpedia.com/get/Antivirus/Trustport-Antivirus-for-Servers.shtml
Antivirus,Vba32-Rescue,Fast bootup,https://www.softpedia.com/get/Antivirus/Vba32-Rescue.shtml
Antivirus,Vba32-Rescue,Ability to scan with individual settings,https://www.softpedia.com/get/Antivirus/Vba32-Rescue.shtml
Antivirus,Vba32-Rescue,Media release mode,https://www.softpedia.com/get/Antivirus/Vba32-Rescue.shtml
Antivirus,Vba32-Rescue,Automatically configures the network environment,https://www.softpedia.com/get/Antivirus/Vba32-Rescue.shtml
Antivirus,Vba32-Rescue,Ability to update without downloading full image,https://www.softpedia.com/get/Antivirus/Vba32-Rescue.shtml
Antivirus,Vba32-Rescue,Ability to save updated image to the USB-drive,https://www.softpedia.com/get/Antivirus/Vba32-Rescue.shtml
Antivirus,Vba32-Rescue,"Ability to create bootable USB-drive in Windows, Linux and Vba32 Rescue environment",https://www.softpedia.com/get/Antivirus/Vba32-Rescue.shtml
Antivirus,Vba32-Rescue,Contains mhdd and memtest utilities,https://www.softpedia.com/get/Antivirus/Vba32-Rescue.shtml
Antivirus,Omniquad-AntiVirus,Scans and cleans already infected PC before installation,https://www.softpedia.com/get/Antivirus/Omniquad-AntiVirus.shtml
Antivirus,Omniquad-AntiVirus,"Cleans worms, backdoors and Trojans by cleaning registry and dropped files",https://www.softpedia.com/get/Antivirus/Omniquad-AntiVirus.shtml
Antivirus,Omniquad-AntiVirus,Cleans virus-infected files automatically or quarantines them,https://www.softpedia.com/get/Antivirus/Omniquad-AntiVirus.shtml
Antivirus,Omniquad-AntiVirus,Scans email messages and attachments before they reach your inbox,https://www.softpedia.com/get/Antivirus/Omniquad-AntiVirus.shtml
Antivirus,Omniquad-AntiVirus,Downloads new updates automatically,https://www.softpedia.com/get/Antivirus/Omniquad-AntiVirus.shtml
Antivirus,Omniquad-AntiVirus,Virus reference database,https://www.softpedia.com/get/Antivirus/Omniquad-AntiVirus.shtml
Antivirus,Omniquad-AntiVirus,Emergency disk creation,https://www.softpedia.com/get/Antivirus/Omniquad-AntiVirus.shtml
Antivirus,Omniquad-AntiVirus,Scheduled scans,https://www.softpedia.com/get/Antivirus/Omniquad-AntiVirus.shtml
Antivirus,TrustPort-Antivirus-for-Small-Business-Server,"An effective combination of several scanning engines provide high security against viruses, worms, trojans and spyware, not only on individual computers, but also at the security gate between the internal network and the outside world.",https://www.softpedia.com/get/Antivirus/TrustPort-Antivirus-for-Small-Business-Server.shtml
Antivirus,TrustPort-Antivirus-for-Small-Business-Server,"Spam is already disposed at the entry point of the network, meaning mail servers are not burdened with unnecessary traffic. A substantial portion of spam is refused by the security gate even before the entire message is downloaded.",https://www.softpedia.com/get/Antivirus/TrustPort-Antivirus-for-Small-Business-Server.shtml
Antivirus,TrustPort-Antivirus-for-Small-Business-Server,The security gate also provides the monitoring and blocking of certain website categories. This eliminates unwanted web surfing and frees up Internet capacity for more important activities.,https://www.softpedia.com/get/Antivirus/TrustPort-Antivirus-for-Small-Business-Server.shtml
Antivirus,TrustPort-Antivirus-for-Small-Business-Server,The antivirus software also monitors the data coming in via mail and web traffic. The smart personal firewall makes sure that Internet communications are used only by approved applications.,https://www.softpedia.com/get/Antivirus/TrustPort-Antivirus-for-Small-Business-Server.shtml
Antivirus,TrustPort-Antivirus-for-Small-Business-Server,"Unbeatable security of private data on end stations is achieved thanks to two types of encryption. The first form is encrypted archives, suitable for data backup. The second form are encrypted disks which are easy for everyday use when working with protected data.",https://www.softpedia.com/get/Antivirus/TrustPort-Antivirus-for-Small-Business-Server.shtml
Antivirus,TrustPort-Antivirus-for-Small-Business-Server,"The endpoint security software also features the ability to generate a portable version of the antivirus to be used on portable storage media. This means you can extend the security within your company for example to flash drives. In addition, the portable version of the antivirus software can also be used to scan any computer.",https://www.softpedia.com/get/Antivirus/TrustPort-Antivirus-for-Small-Business-Server.shtml
Antivirus,VoodooShield,Computer lock,https://www.softpedia.com/get/Antivirus/VoodooShield.shtml
Antivirus,VoodooShield,Machine learning / AI,https://www.softpedia.com/get/Antivirus/VoodooShield.shtml
Antivirus,VoodooShield,Multi-engine blacklist,https://www.softpedia.com/get/Antivirus/VoodooShield.shtml
Antivirus,ArcaVir-Antivirus-Protection,Malware protection,https://www.softpedia.com/get/Antivirus/ArcaVir-Antivirus-Protection.shtml
Antivirus,ArcaVir-Antivirus-Protection,E-mail scanner,https://www.softpedia.com/get/Antivirus/ArcaVir-Antivirus-Protection.shtml
Antivirus,ArcaVir-Antivirus-Protection,"Data sent by communicators, bluetooth and WiFi protection",https://www.softpedia.com/get/Antivirus/ArcaVir-Antivirus-Protection.shtml
Antivirus,ArcaVir-Antivirus-Protection,Proactive protection (heuristic),https://www.softpedia.com/get/Antivirus/ArcaVir-Antivirus-Protection.shtml
Antivirus,ArcaVir-Antivirus-Protection,Advaced virus database thanks to Molecule technology,https://www.softpedia.com/get/Antivirus/ArcaVir-Antivirus-Protection.shtml
Antivirus,ArcaVir-Antivirus-Protection,E-banking protection,https://www.softpedia.com/get/Antivirus/ArcaVir-Antivirus-Protection.shtml
Antivirus,ArcaVir-Antivirus-Protection,Antiphishing,https://www.softpedia.com/get/Antivirus/ArcaVir-Antivirus-Protection.shtml
Antivirus,MscanX-AntiVirus,W32 \ Srigala.A,https://www.softpedia.com/get/Antivirus/MscanX-AntiVirus.shtml
Antivirus,MscanX-AntiVirus,W32 \ Gaelicum.A,https://www.softpedia.com/get/Antivirus/MscanX-AntiVirus.shtml
Antivirus,MscanX-AntiVirus,Chirb,https://www.softpedia.com/get/Antivirus/MscanX-AntiVirus.shtml
Antivirus,MscanX-AntiVirus,"W32 \ Ramnit.A | Script (htm, html)",https://www.softpedia.com/get/Antivirus/MscanX-AntiVirus.shtml
Antivirus,MscanX-AntiVirus,"Can detect the EICAR test virus, as a condition of international standards AntiVirus Program",https://www.softpedia.com/get/Antivirus/MscanX-AntiVirus.shtml
Antivirus,MscanX-AntiVirus,"Can detect the new variant and Malware such as worms, Trojans, Keyloggers quickly",https://www.softpedia.com/get/Antivirus/MscanX-AntiVirus.shtml
Antivirus,MscanX-AntiVirus,"Can detect the new variant in the normal way, so as not to burden the system",https://www.softpedia.com/get/Antivirus/MscanX-AntiVirus.shtml
Antivirus,MscanX-AntiVirus,"Can detect almost all the VBS Worm, either encrypted or unencrypted",https://www.softpedia.com/get/Antivirus/MscanX-AntiVirus.shtml
Antivirus,MscanX-AntiVirus,"MscanX AntiVirus can perform initial checks on himself,",https://www.softpedia.com/get/Antivirus/MscanX-AntiVirus.shtml
Antivirus,MscanX-AntiVirus,"whether it has been infected with viruses or changed by others. For the safety of your computer, MscanX AntiVirus will always do this every Startup Self Check, Scan and Start program",https://www.softpedia.com/get/Antivirus/MscanX-AntiVirus.shtml
Antivirus,MscanX-AntiVirus,Can shortcut or trigger detecting autorun.inf from Malware,https://www.softpedia.com/get/Antivirus/MscanX-AntiVirus.shtml
Antivirus,MscanX-AntiVirus,Most of Malware disguised as a particular extension can be easily identified by this heuristic method,https://www.softpedia.com/get/Antivirus/MscanX-AntiVirus.shtml
Antivirus,MscanX-AntiVirus,Able to detect files that have or have the ability dropper payload file,https://www.softpedia.com/get/Antivirus/MscanX-AntiVirus.shtml
Antivirus,MscanX-AntiVirus,Can create autorun.inf and folder protection for the fake name / name of the malware that often infects system folder,https://www.softpedia.com/get/Antivirus/MscanX-AntiVirus.shtml
Antivirus,MscanX-AntiVirus,Prevent file deletion from the system's failure to heal or the other.,https://www.softpedia.com/get/Antivirus/MscanX-AntiVirus.shtml
Antivirus,MscanX-AntiVirus,Add Malware By User,https://www.softpedia.com/get/Antivirus/MscanX-AntiVirus.shtml
Antivirus,MscanX-AntiVirus,Quarantine,https://www.softpedia.com/get/Antivirus/MscanX-AntiVirus.shtml
Antivirus,Zillya-Internet-Security,"System File Checker in real time, which is designed to detect viruses and other malicious programs that try to penetrate the PC;",https://www.softpedia.com/get/Antivirus/Zillya-Internet-Security.shtml
Antivirus,Zillya-Internet-Security,"Mail-filter - Mail filter checks all incoming and outgoing email messages for malicious objects, thus avoiding possible threats of infiltration in the system by means of e-mail.",https://www.softpedia.com/get/Antivirus/Zillya-Internet-Security.shtml
Antivirus,Zillya-Internet-Security,"The heuristic analyzer that identifies new viruses, the detection entries for which are absent in the antivirus database;",https://www.softpedia.com/get/Antivirus/Zillya-Internet-Security.shtml
Antivirus,Zillya-Internet-Security,Three types of scanning:?,https://www.softpedia.com/get/Antivirus/Zillya-Internet-Security.shtml
Antivirus,Zillya-Internet-Security,Fast. To check the critical areas of the system;,https://www.softpedia.com/get/Antivirus/Zillya-Internet-Security.shtml
Antivirus,Zillya-Internet-Security,Full. To scan all existing files on the computer;,https://www.softpedia.com/get/Antivirus/Zillya-Internet-Security.shtml
Antivirus,Zillya-Internet-Security,Selective. To scan files according to the user's desire.,https://www.softpedia.com/get/Antivirus/Zillya-Internet-Security.shtml
Antivirus,Zillya-Internet-Security,Daily updates of antivirus databases for full protection of your PC.,https://www.softpedia.com/get/Antivirus/Zillya-Internet-Security.shtml
Antivirus,Zillya-Internet-Security,The automatic operative mode.,https://www.softpedia.com/get/Antivirus/Zillya-Internet-Security.shtml
Antivirus,Zillya-Internet-Security,Interactive mode for experienced users.,https://www.softpedia.com/get/Antivirus/Zillya-Internet-Security.shtml
Antivirus,Zillya-Internet-Security,Control of applications access to the network.,https://www.softpedia.com/get/Antivirus/Zillya-Internet-Security.shtml
Antivirus,Zillya-Internet-Security,Protection against external attacks.,https://www.softpedia.com/get/Antivirus/Zillya-Internet-Security.shtml
Antivirus,Zillya-Internet-Security,Built-in set of rules.,https://www.softpedia.com/get/Antivirus/Zillya-Internet-Security.shtml
Antivirus,Zillya-Internet-Security,The ability to set general settings for all applications in the system.,https://www.softpedia.com/get/Antivirus/Zillya-Internet-Security.shtml
Antivirus,Zillya-Internet-Security,Products of new line have received innovative proactive technologies. One of the most important modules of all rage of antiviruses by Zillya! is the presence of so-called behavioral analyzer (HIPS).,https://www.softpedia.com/get/Antivirus/Zillya-Internet-Security.shtml
Antivirus,Zillya-Internet-Security,The new line of antiviruses by Zillya! has a function of self-defense,https://www.softpedia.com/get/Antivirus/Zillya-Internet-Security.shtml
Antivirus,Zillya-Internet-Security,"It eliminates the possibility of disabling the protection of your PC as a result of the forced stop using the ""Task Manager"". This feature is implemented as a response to modern Trojans that are able to get administrative rights on the infected PC and block the work of installed programs, including non-modern antiviruses",https://www.softpedia.com/get/Antivirus/Zillya-Internet-Security.shtml
Antivirus,Zillya-Internet-Security,Blocking of dangerous sites.,https://www.softpedia.com/get/Antivirus/Zillya-Internet-Security.shtml
Antivirus,Zillya-Internet-Security,Block of potentially dangerous content from suspicious sites.,https://www.softpedia.com/get/Antivirus/Zillya-Internet-Security.shtml
Antivirus,Zillya-Internet-Security,Create your own list of blocked sites.,https://www.softpedia.com/get/Antivirus/Zillya-Internet-Security.shtml
Antivirus,Zillya-Internet-Security,"When connecting a new USB-drive, Zillya! detects it, performs a brief analysis and informs the user about the evaluated level of security of the disc. In the case of detection of the viruses or any suspicious objects on the flash drive, antivirus immediately prompts the user to remove them.",https://www.softpedia.com/get/Antivirus/Zillya-Internet-Security.shtml
Antivirus,Zillya-Internet-Security,"Mail filter checks all incoming and outgoing email messages for malicious objects, thus avoiding possible threats of infiltration in the system by means of e-mail.",https://www.softpedia.com/get/Antivirus/Zillya-Internet-Security.shtml
Antivirus,Zillya-Internet-Security,"The modules are built on the principle of proactive technologies. They allow to set up a ""black list"" of e-mail addresses and websites that have been seen in spam mailings and phishing activity",https://www.softpedia.com/get/Antivirus/Zillya-Internet-Security.shtml
Antivirus,Zillya-Internet-Security,"Anti-fishing allows to avoid sites that have phishing activity, steal user data and are used by cybercriminals for illegal enrichment",https://www.softpedia.com/get/Antivirus/Zillya-Internet-Security.shtml
Antivirus,Zillya-Internet-Security,"Optimizer is a tool that speeds up your PC. The software module allows to find unnecessary files and programs that overload operating system, and to remove them.",https://www.softpedia.com/get/Antivirus/Zillya-Internet-Security.shtml
Antivirus,Zillya-Internet-Security,It is a special program that allows to safely remove the most unwanted sensitive files without the possibility of their recovery.,https://www.softpedia.com/get/Antivirus/Zillya-Internet-Security.shtml
Antivirus,Comodo-Internet-Security-Pro,Comodo's Firewall consistently ranks among the highest in industry tests.,https://www.softpedia.com/get/Antivirus/Comodo-Internet-Security-Pro.shtml
Antivirus,Comodo-Internet-Security-Pro,Proactive protection to automatically isolate threats from suspicious files so they can't cause harm actually preventing infections not just detecting them. Cloud based whitelisting of trusted publisher easily identifies a safe file and vendor.,https://www.softpedia.com/get/Antivirus/Comodo-Internet-Security-Pro.shtml
Antivirus,Comodo-Internet-Security-Pro,"To reduce interruption to the user, unknown files can only run in a secure virtual environment where they can't damage Windows, its registry, or important user data.",https://www.softpedia.com/get/Antivirus/Comodo-Internet-Security-Pro.shtml
Antivirus,Comodo-Internet-Security-Pro,"Comodo Internet Security Pro 2011 relieves you of the responsibility of deciding whether to block or allow untrusted files  it makes the decisions for you. Game Mode suppresses operations that could interfere with a users gaming experience such as alerts, virus database updates or scheduled scans.",https://www.softpedia.com/get/Antivirus/Comodo-Internet-Security-Pro.shtml
Antivirus,Comodo-Internet-Security-Pro,Spyware Scanner detects and cleans malware infections in PC registry and disks.,https://www.softpedia.com/get/Antivirus/Comodo-Internet-Security-Pro.shtml
